com_code,tcf_type,continent,area_code,area,item,unit,tcf
c06,tcf_use,LAM,151,Netherlands Antilles,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,157,Nicaragua,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,166,Panama,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,169,Paraguay,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,170,Peru,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,188,Saint Kitts and Nevis,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,189,Saint Lucia,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,191,Saint Vincent and the Grenadines,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,207,Suriname,Veneer sheets,m3rw/m3p,2
c06,tcf_use,LAM,220,Trinidad and Tobago,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,224,Turks and Caicos Islands,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,234,Uruguay,Veneer sheets,m3rw/m3p,2.38
c06,tcf_use,LAM,236,Venezuela (Bolivarian Republic of),Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,239,British Virgin Islands,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,258,Anguilla,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,279,Curaçao,Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,LAM,281,Saint-Martin (French Part),Veneer sheets,m3rw/m3p,2.19333333333333
c06,tcf_use,NAM,33,Canada,Veneer sheets,m3rw/m3p,1.9161
c06,tcf_use,NAM,190,Saint Pierre and Miquelon,Veneer sheets,m3rw/m3p,1.8943
c06,tcf_use,NAM,231,United States of America,Veneer sheets,m3rw/m3p,1.8725
c06,tcf_use,OCE,5,American Samoa,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,10,Australia,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,25,Solomon Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,42,Christmas Island,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,43,Cocos (Keeling) Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,47,Cook Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,66,Fiji,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,70,French Polynesia,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,71,French Southern and Antarctic Territories,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,83,Kiribati,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,88,Guam,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,127,Marshall Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,145,Micronesia (Federated States of),Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,148,Nauru,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,153,New Caledonia,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,155,Vanuatu,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,156,New Zealand,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,160,Niue,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,161,Norfolk Island,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,163,Northern Mariana Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,168,Papua New Guinea,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,172,Pitcairn Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,180,Palau,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,218,Tokelau,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,227,Tuvalu,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,242,Wake Island,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,243,Wallis and Futuna Islands,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,OCE,244,Samoa,Veneer sheets,m3rw/m3p,1.79
c06,tcf_use,ROW,999,RoW,Veneer sheets,m3rw/m3p,1.98991111111111
c07,tcf_shipping_weight,AFR,4,Algeria,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,7,Angola,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,20,Botswana,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,29,Burundi,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,32,Cameroon,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,35,Cabo Verde,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,37,Central African Republic,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,39,Chad,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,45,Comoros,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,46,Congo,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,53,Benin,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,59,Egypt,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,61,Equatorial Guinea,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,72,Djibouti,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,74,Gabon,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,75,Gambia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,81,Ghana,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,90,Guinea,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,107,Cote d'Ivoire,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,114,Kenya,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,122,Lesotho,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,123,Liberia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,124,Libya,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,129,Madagascar,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,130,Malawi,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,133,Mali,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,136,Mauritania,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,137,Mauritius,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,143,Morocco,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,144,Mozambique,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,147,Namibia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,158,Niger,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,159,Nigeria,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,175,Guinea-Bissau,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,178,Eritrea,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,181,Zimbabwe,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,182,Reunion,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,184,Rwanda,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,187,"Saint Helena, Ascension and Tristan da Cunha",Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,193,Sao Tome and Principe,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,195,Senegal,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,196,Seychelles,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,197,Sierra Leone,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,201,Somalia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,202,South Africa,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,205,Western Sahara,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,209,Eswatini,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,215,United Republic of Tanzania,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,217,Togo,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,219,Tonga,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,222,Tunisia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,226,Uganda,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,233,Burkina Faso,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,238,Ethiopia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,250,Democratic Republic of the Congo,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,251,Zambia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,270,Mayotte,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,276,Sudan,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,AFR,277,South Sudan,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,ASI,1,Armenia,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,2,Afghanistan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,13,Bahrain,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,16,Bangladesh,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,18,Bhutan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,24,British Indian Ocean Territory,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,26,Brunei Darussalam,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,28,Myanmar,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,38,Sri Lanka,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,41,"China, mainland",Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,52,Azerbaijan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,73,Georgia,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,96,"China, Hong Kong SAR",Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,100,India,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,101,Indonesia,Plywood,kg/m3,649.7
c07,tcf_shipping_weight,ASI,102,Iran (Islamic Republic of),Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,103,Iraq,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,105,Israel,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,108,Kazakhstan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,110,Japan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,112,Jordan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,113,Kyrgyzstan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,115,Cambodia,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,116,Democratic People's Republic of Korea,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,117,Republic of Korea,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,118,Kuwait,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,120,Lao People's Democratic Republic,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,121,Lebanon,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,128,"China, Macao SAR",Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,131,Malaysia,Plywood,kg/m3,650
c07,tcf_shipping_weight,ASI,132,Maldives,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,141,Mongolia,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,149,Nepal,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,164,Pacific Islands Trust Territory,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,165,Pakistan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,171,Philippines,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,176,Timor-Leste,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,179,Qatar,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,194,Saudi Arabia,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,200,Singapore,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,208,Tajikistan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,212,Syrian Arab Republic,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,213,Turkmenistan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,214,"China, Taiwan Province of",Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,216,Thailand,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,221,Oman,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,225,United Arab Emirates,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,228,USSR,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,235,Uzbekistan,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,237,Viet Nam,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,249,Yemen,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,ASI,299,Palestine,Plywood,kg/m3,649.85
c07,tcf_shipping_weight,EUR,3,Albania,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,6,Andorra,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,11,Austria,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,15,Belgium-Luxembourg,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,27,Bulgaria,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,50,Cyprus,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,51,Czechoslovakia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,54,Denmark,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,57,Belarus,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,63,Estonia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,64,Faroe Islands,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,67,Finland,Plywood,kg/m3,578.5
c07,tcf_shipping_weight,EUR,68,France,Plywood,kg/m3,550
c07,tcf_shipping_weight,EUR,79,Germany,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,80,Bosnia and Herzegovina,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,82,Gibraltar,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,84,Greece,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,85,Greenland,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,94,Holy See,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,97,Hungary,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,98,Croatia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,99,Iceland,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,104,Ireland,Plywood,kg/m3,650
c07,tcf_shipping_weight,EUR,106,Italy,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,119,Latvia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,125,Liechtenstein,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,126,Lithuania,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,134,Malta,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,146,Republic of Moldova,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,150,Netherlands,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,154,North Macedonia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,162,Norway,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,167,Czechia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,173,Poland,Plywood,kg/m3,650
c07,tcf_shipping_weight,EUR,174,Portugal,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,183,Romania,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,185,Russian Federation,Plywood,kg/m3,650
c07,tcf_shipping_weight,EUR,186,Serbia and Montenegro,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,192,San Marino,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,198,Slovenia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,199,Slovakia,Plywood,kg/m3,564
c07,tcf_shipping_weight,EUR,203,Spain,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,210,Sweden,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,211,Switzerland,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,223,Turkey,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,229,United Kingdom,Plywood,kg/m3,649
c07,tcf_shipping_weight,EUR,230,Ukraine,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,248,Yugoslav SFR,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,255,Belgium,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,256,Luxembourg,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,272,Serbia,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,EUR,273,Montenegro,Plywood,kg/m3,613.071428571429
c07,tcf_shipping_weight,LAM,8,Antigua and Barbuda,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,9,Argentina,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,12,Bahamas,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,14,Barbados,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,17,Bermuda,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,19,Bolivia (Plurinational State of),Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,21,Brazil,Plywood,kg/m3,445
c07,tcf_shipping_weight,LAM,22,Aruba,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,23,Belize,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,36,Cayman Islands,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,40,Chile,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,44,Colombia,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,48,Costa Rica,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,49,Cuba,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,55,Dominica,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,56,Dominican Republic,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,58,Ecuador,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,60,El Salvador,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,65,Falkland Islands (Malvinas),Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,69,French Guyana,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,86,Grenada,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,87,Guadeloupe,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,89,Guatemala,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,91,Guyana,Plywood,kg/m3,764
c07,tcf_shipping_weight,LAM,93,Haiti,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,95,Honduras,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,109,Jamaica,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,135,Martinique,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,138,Mexico,Plywood,kg/m3,595
c07,tcf_shipping_weight,LAM,142,Montserrat,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,151,Netherlands Antilles,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,157,Nicaragua,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,166,Panama,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,169,Paraguay,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,170,Peru,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,188,Saint Kitts and Nevis,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,189,Saint Lucia,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,191,Saint Vincent and the Grenadines,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,207,Suriname,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,220,Trinidad and Tobago,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,224,Turks and Caicos Islands,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,234,Uruguay,Plywood,kg/m3,530.18
c07,tcf_shipping_weight,LAM,236,Venezuela (Bolivarian Republic of),Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,239,British Virgin Islands,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,258,Anguilla,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,279,Curaçao,Plywood,kg/m3,583.545
c07,tcf_shipping_weight,LAM,281,Saint-Martin (French Part),Plywood,kg/m3,583.545
c07,tcf_shipping_weight,NAM,33,Canada,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,NAM,190,Saint Pierre and Miquelon,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,NAM,231,United States of America,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,5,American Samoa,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,10,Australia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,25,Solomon Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,42,Christmas Island,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,43,Cocos (Keeling) Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,47,Cook Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,66,Fiji,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,70,French Polynesia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,71,French Southern and Antarctic Territories,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,83,Kiribati,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,88,Guam,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,127,Marshall Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,145,Micronesia (Federated States of),Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,148,Nauru,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,153,New Caledonia,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,155,Vanuatu,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,156,New Zealand,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,160,Niue,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,161,Norfolk Island,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,163,Northern Mariana Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,168,Papua New Guinea,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,172,Pitcairn Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,180,Palau,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,218,Tokelau,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,227,Tuvalu,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,242,Wake Island,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,243,Wallis and Futuna Islands,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,OCE,244,Samoa,Plywood,kg/m3,615.48880952381
c07,tcf_shipping_weight,ROW,999,RoW,Plywood,kg/m3,615.48880952381
c07,tcf_use,AFR,4,Algeria,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,7,Angola,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,20,Botswana,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,29,Burundi,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,32,Cameroon,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,35,Cabo Verde,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,37,Central African Republic,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,39,Chad,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,45,Comoros,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,46,Congo,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,53,Benin,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,59,Egypt,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,61,Equatorial Guinea,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,72,Djibouti,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,74,Gabon,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,75,Gambia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,81,Ghana,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,90,Guinea,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,107,Cote d'Ivoire,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,114,Kenya,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,122,Lesotho,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,123,Liberia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,124,Libya,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,129,Madagascar,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,130,Malawi,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,133,Mali,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,136,Mauritania,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,137,Mauritius,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,143,Morocco,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,144,Mozambique,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,147,Namibia,Plywood,m3rw/m3p,1.85
c07,tcf_use,AFR,158,Niger,Plywood,m3rw/m3p,1.85
